ID,App-name,version,rating,date,device,author,body,category,cluster,priority
1051,com.alfray.timeriffic,1.10.08,2,1380000000000,?,chris edwards,Still a good app (when fully functional) Are we any closer to fixing galaxy s4 notification bug? Would really love to rely on this otherwise brilliant app again,BUG,C108,NORMAL
1052,com.alfray.timeriffic,1.10.08,3,1380000000000,?,Nathan Howard,"Samsung S4 issues ""Phone just goes silent  no vibration when getting calls  texts  notifications when I have the ringer muted. I had no issue with my previous phone which was an EVO. Please fix!!!""",BUG,C108,NORMAL
1053,com.alfray.timeriffic,1.10.08,4,1380000000000,?,A Google User,Awesome This app delivers exactly what it says in a very simple interface. Update: somehow it's disabling my haptic feedback when setting ringer to mute and vibrate to vibrate. Please fix this.,BUG,C109,NORMAL
1054,com.alfray.timeriffic,1.10.08,2,1380000000000,?,James Wiler,"Great app  but not on new phone"" ""I've used this app for years  it's great  but I've recently switched to a Samsung Galaxy S4 and like all the other reviews I now get no notification sounds.  I can get around that by using handcent or chomp.  But I shouldn't have to :( Please fix",BUG,C108,NORMAL
1055,com.alfray.timeriffic,1.10.08,2,1380000000000,?,Aaron D,"Enable notification volume! ""I used to use this on my Motorola PHOTON  but on my Galaxy S4 it will not allow the setting of the notification volume. It states this version of Android doesn't allow the notification volume to be separately. Other apps can set it  and I can set it separately in the sound menu. Please fix this.""",BUG,C108,NORMAL
1056,com.alfray.timeriffic,1.10.08,4,1380000000000,?,Sarah Gonzalez,"One issue... ""I recently got a Samsung Galaxy S4. Whenever Timeriffic is on I don't get a notification sound for texts. If I turn timeriffic off  notification sound comes back. None of my profiles completely turn off notification sounds. I didn't have this problem with my 2 previous phones (HTC Sensation  Tmobile MyTouch). Can you fix this?""",BUG,C108,NORMAL
1057,com.alfray.timeriffic,1.10.08,2,1370000000000,?,Robert Tiebout,"Great when working ""I loved this app for my old phone. Now  with a galaxy s4  notifications remain muted no matter what settings I change. Please fix as it is a useless app for me now.""",BUG,C108,NORMAL
1058,com.alfray.timeriffic,1.10.08,3,1390000000000,?,A Google User,Bugs Setting it to mute the vibrate doesn't work. S4. There's no place I can find to report bugs.,BUG,C108,NORMAL
1059,acr.browser.barebones,3.1.5a,4,1386983917766,Samsung Galaxy S2,Rishi Jai,Best UI of the tiny browsers Needs an exit program button. It reopens previous tabs when launched. I only want my present tab.,FEATURE,C1,HIGH
1060,acr.browser.barebones,3.1.8a,3,1395393753086,Galaxy S2 Skyrocket,Nessa Stagg,"drains too much battery ""it is indeed fast and light  swipe for tabs is great and to be perfect just wish it had kitkat immersive mode annnd that it wouldn't drain so much battery!  i mean...10% in 11min with just 2 tabs open on mobile site versions? i think that's way too much for such a small app :/ will uninstall for now cause it is ruining my usual amazing battery performance!   fix it and surely will become my main browser!""",FEATURE,C1,HIGH
1061,acr.browser.barebones,3.1.7a,4,1390892741282,?,Ben Sorkin,"Fantastic  but could use some tweaks"" ""I love the application and now use it as my main browser. But there are some features that are lacking in the browser that might be convenient to have. For example  video playback must be done via HTML or the browser will prompt for a download instead of offering to open the video in an external program. Another example would be the lack of pop-up blocking. Of course  these aren't huge issues  but they are the reasons I am keeping chrome on my device for awhile (at least until Lightning gets better!).",FEATURE,C2,HIGH
1062,acr.browser.barebones,3.1.8a,5,1397165381775,Galaxy S2 Skyrocket,Chris Lo,Fast Faster than chrome and other browsers.  However I wish it can have a dark theme (not incognito) and search suggestions in the search bar.,FEATURE,C3,HIGH
1063,acr.browser.barebones,3.1.8a,4,1394655725507,?,CJ Rider,Good app. The app works alright but has limited bookmark function (no folders available). I found another browser that has what I want plus some extra features that I like.,FEATURE,C4,HIGH
1064,acr.browser.barebones,3.1.2,4,1390157217579,?,Jesse Gabriel,Great app Wish it had an ad blocker,FEATURE,C2,HIGH
1065,acr.browser.barebones,3.1.8a,4,1396093347765,Samsung Galaxy S2,Jonas Armitt,Great but... It needs import bookmarks option and folders for them,FEATURE,C4,HIGH
1066,acr.browser.barebones,3.1.8a,4,1394362343814,Moto X,Arnaud Van Herck,"Love it ""A wonderful browser! I've only one little request: make bookmarks sortable in folders or groups  not only in order of creation.""",FEATURE,C4,HIGH
1067,acr.browser.barebones,3.1.8a,5,1392515796389,Samsung Galaxy S3,Ruslan Ady,Thank u ACR Super FASTastic. Hope ACR may improve the bookmark:  1. To enable list to move up/down. 2. To enable creation group listing.,FEATURE,C4,HIGH
1068,acr.browser.barebones,3.1.8a,2,1394842240135,?,tim rezgalla,Was 5 star but now updates have ruined it! Was for ages my default browser but updates have killed it like my homepage won't load without ads popping up to go back now u need to FAFF about!UC Browser light or tablet walk over this now and is now my main browser...shame that so many devs ruin their apps like this!block pop ups is a basic feature!:-(,FEATURE,C2,HIGH
1069,acr.browser.barebones,3.1.8a,5,1390000000000,?,FinacCRO,missing some stuff I just miss home button (which could be added above navigation buttons in tabs panel)  quick access to fullscreen and user-agent in options bar and ability to choose external sd card as default download location. I'm still gonna give it 5 stars but it would be awesome to include at least some of these features :),FEATURE,C101,NORMAL
1070,acr.browser.barebones,3.1.8a,4,1390000000000,?,James Sorsona,Great! One thing I might suggest adding is the ability to swipe the tabs to close them since it gets frustrating to hit the little 'x' button.,FEATURE,C102,NORMAL
1071,acr.browser.barebones,3.1.8a,4,1400000000000,?,Elizabeth Wright,Nice but It's a very good browser  but it needs a night mode. Other than that  2 thumbs up. ??,FEATURE,C103,NORMAL
1072,acr.browser.barebones,3.1.8a,4,1400000000000,?,Jayson Wills,Now I want the use incognito mode just for the Dark UI...,FEATURE,C104,NORMAL
1073,acr.browser.barebones,3.1.8a,4,1390000000000,?,Vidjo Peewee,Proxy Manual proxy needed....,FEATURE,C105,NORMAL
1074,acr.browser.barebones,3.1.8a,3,1400000000000,?,gerry ismail,Kinda good Text selection could use some improvement.,FEATURE,C106,NORMAL
1075,acr.browser.barebones,3.1.1,5,1390000000000,?,Win Soe,Very convinent for users  save time and resource. Swift like thunderbolt!!!,FEATURE,C107,NORMAL
1076,acr.browser.barebones,3.1.5b,4,1390000000000,?,Manuja C Mallikarachchi,Excellent browser. But can't access facebook.,FEATURE,C108,NORMAL
1077,acr.browser.barebones,3.1.8a,4,1390000000000,?,Phil Ogbonna,Fast Browser Please for any further updates can you add a save page option,FEATURE,C109,NORMAL
1078,acr.browser.barebones,3.1.5a,3,1390000000000,Samsung Galaxy S3,Kamotse Pettigrew,Another good browser Is there any way you can make flash player compatible with 4.3 using lightning browser?,FEATURE,C110,NORMAL
1079,acr.browser.barebones,3.1.8a,1,1400000000000,?,Mae T,? Always force closes,BUG,C111,NORMAL
1080,acr.browser.barebones,3.1.2,1,1390000000000,?,Shawn Gillespie,Force close since update You guys broke something. Force closes everytime since update yesterday.  Update January 19 2014: Even after the update which supposedly has big fixes it force closed  uninstalling. Plenty of functioning browsers out there.,BUG,C111,NORMAL
1081,acr.browser.barebones,3.1.8a,2,1400000000000,?,exe wee,? Please fix the bugs,BUG,C112,NORMAL
1082,acr.browser.barebones,3.1.2,3,1390000000000,?,Donny Novrizon,? The new version does not work on my acer iconia a1 tablet,BUG,C113,NORMAL
1083,acr.browser.barebones,3.1.8a,5,1400000000000,?,Jonathan Lee,Great app lightning quick and clear I have a BUG to report though when the web browser changes to full screen mode there is a white flash at the bottom of the page don't know whether you can fix this or not,BUG,C114,NORMAL
1084,acr.browser.barebones,3.1.7a,3,1390000000000,?,Rj Panlaqui,Great Browser  but... When you watch HTML videos it works the first time  but loading a second one in a row causes the browser to crash. I have to wait until it crashes and load Lightning Browser again so I can watch another video. Overall  great browser! I hope we can have bug fix soon,BUG,C115,NORMAL
1085,acr.browser.barebones,3.1.3,4,1390000000000,?,Sfiber Sfiber,Too bugy Its too buggy with new update.I hope you will escalate this.,BUG,C116,NORMAL
1086,com.viber.voip,4.3.1.712,5,1400000000000,?,Jawad Nazeer,Cool Contact list nai show ho rahi ha.i9502.plzzz help me,FEATURE,C1,HIGH
1087,com.viber.voip,4.3.1.712,1,1400000000000,?,anita acharya,Pooor It doesnt show my contact list..it says no contact just hate it,FEATURE,C1,HIGH
1088,com.viber.voip,4.3.1.712,1,1400000000000,?,Duy Nguyen,Pls fix. After updating  all my contacts in the Viber contact list disappeared. It said none of my contacts have Viber  eventhough there are. And now when I successfully install it again  but it doesn't let me access to the app. Pls fix it. I just gotta say that this is a really useful and fabulous app to me  so pls fix it.,FEATURE,C1,HIGH
1089,com.viber.voip,4.3.1.712,4,1400000000000,Samsung Galaxy S3,Jamshid Tadj,? Can not copy from text It copy or adds the first # to contact list,FEATURE,C1,HIGH
1090,com.viber.voip,4.3.1.712,3,1400000000000,?,Muhammad Ahmad,? There is problem of contact list from several days...viber does not show the even one contact...I dont know why this is happened...plz give me the solution...,FEATURE,C1,HIGH
1091,com.viber.voip,4.3.1.712,3,1400000000000,?,Anke Wanger,"App not installed? Viber does integrate with my contact list  but when I click the icon  it says ""App not installed""  and nothing opens. Highly annoying.",FEATURE,C1,HIGH
1092,com.viber.voip,4.3.1.712,4,1400000000000,?,Niraj Mittal,A new feature needed. Needed feature : ability to send contacts or part of contacts detail (Vcf file) in messages  Dislike: Current update which allows Viber to integrate with native contact list.,FEATURE,C1,HIGH
1093,com.viber.voip,4.3.1.712,2,1400000000000,?,Hassan arshad,Contact list issue This app has contact list issue it doesnt showing any contacts since two days i tried every thing but didnt work whats app is working perfectly but this app doesnt fix this.issue my set huawei y220,FEATURE,C1,HIGH
1094,com.viber.voip,4.3.1.712,1,1400000000000,?,A Google User,Very very bad My contact list suddenly missing...same times likes thiz. what happened..what happened...,FEATURE,C1,HIGH
1095,com.viber.voip,4.3.1.712,2,1400000000000,Samsung Galaxy Note,Sana Hassan,Quiet disappointed Its not showing contact list...sometimes it shows viber z currently unavailable althought net works properly...needs lot of improvement. Infact its better to focus on call n msg service instead of displaying new stickers which doesn't matter,FEATURE,C1,HIGH
1096,com.viber.voip,4.3.1.712,2,1400000000000,?,Olivia Hazelman,contacts not showing up Ive just changed my viber account and some of my contacts that have viber dont showup on my contact list on viber. Ive tried everything. Ive played around with theit numbers  ive added the area codes and the plus signs  ive deleted a contact and then added em again but then they dont show up  ive refresh the contact list a million times and ive switchd my phone on and off. they can still viber me but i everytime I save their numbers they still dont show up. Pls fix this asap pls.,FEATURE,C1,HIGH
1097,com.viber.voip,4.3.1.712,2,1400000000000,?,Vuky Tube,My contact dint apear!!! My contact list its doaent show in many coatume roma is there but in the best rom super jelly bean 8.0 arc s its iaent fix that ... thnx in advanced ...,FEATURE,C1,HIGH
1098,com.viber.voip,4.3.1.712,1,1400000000000,?,Bam Baron,Contact lists issue! What happened to viber it may seem a very good app. But why it crashes and I can't see my contact list. Please fix this asap. Thanks.,FEATURE,C1,HIGH
1099,com.viber.voip,4.3.1.712,3,1400000000000,?,bashu Devkota,Online view I couldnt find who is online right now from direct contact list,FEATURE,C1,HIGH
1100,com.viber.voip,4.3.1.712,2,1400000000000,Samsung Galaxy S2,Craig Mullen,? Not lettim me see photos. Or lettim me send them. Sayin unsuported or corrupt file. Fix,BUG,C2,HIGH
1101,com.viber.voip,4.3.1.712,5,1400000000000,?,Narek Varshamyan,Excellent It doesn't send photos during the call. Please   help.,BUG,C2,HIGH
1102,com.viber.voip,4.3.1.712,5,1400000000000,?,imran rayn,I'm loving it Viber has saved my lot of money but sending picture very slow please fix it.,BUG,C2,HIGH
